carat_weight,total_sales_price,cut,color,clarity
0.3,496,9,4,3
0.31,496,3,9,4
0.31,496,9,6,0
0.31,496,9,6,0
0.3,496,9,5,3
0.4,496,9,9,3
0.27,496,9,2,3
0.31,496,9,4,0
0.31,496,9,7,5
0.25,496,9,3,2
0.36,496,9,7,4
0.31,496,9,6,5
0.31,496,9,5,3
0.31,496,7,7,7
0.3,496,9,9,5
0.23,496,9,5,2
0.31,496,9,7,5
0.3,496,9,7,5
0.3,496,9,4,3
0.3,496,9,0,0
0.3,496,9,5,3
0.3,496,9,6,2
0.19,496,2,0,4
0.19,496,2,0,4
0.3,496,2,0,3
0.3,496,9,9,7
0.3,496,9,4,0
0.18,496,9,1,1
0.18,496,9,1,1
0.3,496,9,7,3
0.4,496,9,8,3
0.3,496,9,7,4
0.3,496,9,7,3
0.3,496,9,8,4
0.3,496,9,8,4
0.3,496,9,7,5
0.3,496,9,6,3
0.3,496,9,7,7
0.3,496,9,8,4
0.3,498,9,5,3
0.3,498,9,3,0
0.19,498,9,3,4
0.19,498,9,3,6
0.19,498,9,4,7
0.19,498,9,3,6
0.3,498,9,9,4
0.19,498,9,3,6
0.3,498,2,3,3
0.31,498,9,9,4
0.3,498,4,5,5
0.33,498,9,6,3
0.31,498,9,2,0
0.5,498,9,8,0
0.31,498,7,4,3
0.41,498,9,0,0
0.3,498,9,3,0
0.3,498,9,3,0
0.19,498,9,4,1
0.21,498,9,3,5
0.19,498,9,4,7
0.33,498,9,8,4
0.3,498,4,6,5
0.33,498,9,5,3
0.33,498,9,8,7
0.3,498,9,7,6
0.33,498,9,8,7
0.3,498,9,5,2
0.24,498,9,7,4
0.33,498,9,7,2
0.3,498,9,3,0
0.18,498,2,0,6
0.18,498,4,2,4
0.19,498,2,2,6
0.31,498,9,9,5
0.18,498,9,1,4
0.18,498,9,1,4
0.18,498,9,1,4
0.18,498,9,1,4
0.18,498,9,1,4
0.31,498,6,7,6
0.19,498,9,2,5
0.3,498,9,7,3
0.2,498,9,5,6
0.18,498,9,1,4
0.3,498,9,7,2
0.31,500,7,2,3
0.3,500,9,6,3
0.3,500,8,4,3
0.3,500,9,6,3
0.32,500,9,7,2
0.31,500,9,7,2
0.23,500,9,4,4
0.3,500,9,6,3
0.15,500,9,0,5
0.16,500,9,0,6
0.32,500,9,7,4
0.3,500,9,6,5
0.31,500,9,7,2
0.31,500,9,8,5
0.32,500,9,2,0
0.4,500,9,9,5
0.31,500,9,9,7
0.31,500,9,3,0
0.3,500,9,9,7
0.42,500,9,7,0
0.3,500,9,7,2
0.3,500,9,7,2
0.3,500,9,9,7
0.21,500,9,3,2
0.31,500,2,5,5
0.31,500,9,3,0
0.31,500,9,8,4
0.32,500,9,9,7
0.3,500,9,7,2
0.32,500,9,8,2
0.19,500,9,1,5
0.3,500,9,8,5
0.4,500,9,8,3
0.3,500,9,6,6
0.3,500,9,7,2
0.3,500,9,6,3
0.4,500,9,9,5
0.3,500,9,5,2
0.3,500,9,5,2
0.35,500,9,9,5
0.4,500,9,7,3
0.3,500,9,7,2
0.4,500,9,7,3
0.3,500,9,3,3
0.3,500,9,3,3
0.3,500,4,6,7
0.18,500,2,0,6
0.19,500,2,1,7
0.19,500,9,0,4
0.19,500,9,0,4
0.18,500,2,0,6
0.2,500,2,2,4
0.3,500,9,6,3
0.33,500,9,8,5
0.3,500,9,6,3
0.33,500,9,8,5
0.3,500,9,5,3
0.3,500,9,6,3
0.31,500,9,9,6
0.3,502,9,7,3
0.3,502,5,4,3
0.3,502,9,9,5
0.3,502,9,9,5
0.3,502,9,8,2
0.3,502,9,7,3
0.3,502,9,7,3
0.3,502,9,7,3
0.25,502,9,8,5
0.19,502,9,3,4
0.33,502,9,4,0
0.19,502,9,0,2
0.19,502,9,3,4
0.19,502,9,0,2
0.21,502,9,4,5
0.4,502,9,9,2
0.19,502,2,1,7
0.3,502,2,5,2
0.3,502,9,1,3
0.3,502,9,9,5
0.18,502,9,1,5
0.23,502,9,4,5
0.3,502,9,9,4
0.32,502,6,6,2
0.3,502,2,3,3
0.31,502,9,8,6
0.3,502,9,8,2
0.3,502,9,9,5
0.3,502,9,8,2
0.35,502,9,9,7
0.3,502,9,8,5
0.18,502,2,0,6
0.19,502,2,2,6
0.19,502,2,1,7
0.19,502,2,2,6
0.19,502,2,2,6
0.19,502,2,1,7
0.18,502,2,0,6
0.3,502,9,8,5
0.4,502,9,8,3
0.4,502,9,8,3
0.31,502,9,7,3
0.3,502,9,8,5
0.4,502,9,9,2
0.21,502,9,5,7
0.34,502,9,7,3
0.3,502,9,8,5
0.31,502,2,0,3
0.34,502,6,6,2
0.3,504,9,5,3
0.3,504,9,4,3
0.3,504,9,7,5
0.3,504,9,8,5
0.23,504,9,8,7
0.19,504,9,4,6
0.3,504,6,5,4
0.2,504,9,4,2
0.3,504,9,7,5
0.3,504,9,4,3
0.31,504,4,0,0
0.3,504,9,4,3
0.31,504,9,6,2
0.3,504,9,6,2
0.3,504,9,4,3
0.3,504,6,5,4
0.3,504,6,3,2
0.36,504,9,9,6
0.3,504,5,3,2
0.3,504,9,1,0
0.31,504,3,3,3
0.3,504,6,1,3
0.3,504,9,5,3
0.3,504,9,5,3
0.3,504,9,5,3
0.34,504,9,9,7
0.4,504,9,1,0
0.3,504,4,6,5
0.3,504,9,3,0
0.3,504,9,8,5
0.3,504,9,1,0
0.3,504,7,3,2
0.3,504,7,6,7
0.3,504,7,6,7
0.19,504,9,0,4
0.19,504,9,2,4
0.3,504,9,5,3
0.3,504,6,5,3
0.3,504,9,7,5
0.24,504,9,6,6
0.24,504,9,5,7
0.33,504,9,8,6
0.23,504,9,2,2
0.23,504,9,2,2
0.31,504,9,8,7
0.3,504,9,1,0
0.3,504,9,3,0
0.31,504,9,6,2
0.3,504,9,4,3
0.3,504,9,6,2
0.3,504,9,5,3
0.3,504,9,8,5
0.3,504,9,1,0
0.3,504,9,1,0
0.3,504,9,3,0
0.3,504,9,5,3
0.3,504,9,8,5
0.3,504,9,7,2
0.33,504,4,6,4
0.3,504,9,7,5
0.3,504,9,5,3
0.3,504,9,8,5
0.3,504,6,0,0
0.3,504,9,8,5
0.3,504,9,5,3
0.18,504,9,1,7
0.3,504,6,3,3
0.19,504,9,0,5
0.3,504,2,3,2
0.3,504,5,5,2
0.19,504,9,1,5
0.19,504,9,2,5
0.32,504,9,8,5
0.3,504,9,8,5
0.18,504,9,1,4
0.3,504,9,6,3
0.32,506,9,9,2
0.18,506,9,3,5
0.19,506,9,1,2
0.31,506,9,8,5
0.18,506,9,1,4
0.18,506,9,3,1
0.18,506,9,2,4
0.33,506,9,5,0
0.31,506,4,3,0
0.31,506,9,3,3
0.31,506,7,3,3
0.31,506,4,6,7
0.23,506,9,5,2
0.2,506,9,4,4
0.18,506,9,3,5
0.3,506,9,7,2
0.3,506,9,6,3
0.3,506,9,8,5
0.31,506,8,5,2
0.19,506,5,2,7
0.18,506,9,3,7
0.18,506,9,3,6
0.31,506,9,3,0
0.34,506,9,9,7
0.34,506,9,9,4
0.18,506,9,1,4
0.19,506,9,2,7
0.34,506,9,9,4
0.18,506,9,0,6
0.18,506,9,0,6
0.18,506,9,1,7
0.18,506,9,3,4
0.18,506,9,0,4
0.41,506,9,8,3
0.18,506,9,2,4
0.3,508,4,4,2
0.35,508,4,5,2
0.3,508,2,5,2
0.38,508,9,8,3
0.3,508,9,6,3
0.3,508,9,6,3
0.3,508,9,6,3
0.3,508,9,6,3
0.23,508,9,7,4
0.15,508,9,0,7
0.19,508,9,5,6
0.32,508,2,5,2
0.3,508,2,4,2
0.3,508,9,9,5
0.3,508,6,2,3
0.3,508,4,4,2
0.31,508,2,2,3
0.3,508,9,9,7
0.35,508,2,1,0
0.3,508,9,7,2
0.32,508,7,5,5
0.3,508,9,5,2
0.3,508,9,5,2
0.4,508,9,9,2
0.3,508,9,7,2
0.33,508,9,6,3
0.3,508,9,6,3
0.32,508,9,2,0
0.3,508,9,7,2
0.3,508,9,2,0
0.32,508,9,6,3
0.31,508,9,7,2
0.29,508,9,7,2
0.36,508,9,9,5
0.3,508,9,6,3
0.3,508,9,6,3
0.21,508,2,0,6
0.3,508,9,6,4
0.35,508,9,8,4
0.34,508,9,6,2
0.3,508,9,6,4
0.3,508,9,6,4
0.3,508,9,5,2
0.3,508,9,6,3
0.3,508,9,7,2
0.37,508,9,5,3
0.3,508,9,1,3
0.3,508,9,8,4
0.33,508,9,3,3
0.22,508,6,4,4
0.31,508,9,7,2
0.3,508,9,7,2
0.3,508,9,7,2
0.31,508,9,5,3
0.18,508,9,1,4
0.18,508,9,1,4
0.31,508,9,5,3
0.18,508,9,1,4
0.18,508,9,0,4
0.18,508,9,1,4
0.18,508,9,4,7
0.3,508,9,6,3
0.4,508,9,9,2
0.4,508,2,7,4
0.19,508,9,3,7
0.19,508,9,2,5
0.3,508,9,2,0
0.19,508,9,2,5
0.31,508,3,6,4
0.3,508,3,2,3
0.3,510,5,4,3
0.31,510,5,5,2
0.3,510,6,6,4
0.3,510,2,6,4
0.3,510,2,6,4
0.3,510,9,7,3
0.3,510,9,7,7
0.22,510,9,4,5
0.3,510,9,9,4
0.19,510,9,2,5
0.33,510,9,7,0
0.31,510,2,2,3
0.3,510,9,7,6
0.3,510,9,3,3
0.3,510,9,8,2
0.51,510,6,9,2
0.3,510,9,4,0
0.3,510,9,4,0
0.19,510,9,1,4
0.23,510,9,1,2
0.23,510,9,1,2
0.34,510,9,7,7
0.23,510,9,1,2
0.23,510,9,1,2
0.23,510,9,1,2
0.34,510,9,7,7
0.38,510,9,9,6
0.23,510,9,1,2
0.23,510,9,1,2
0.23,510,9,1,2
0.3,510,9,8,2
0.3,510,9,5,2
0.3,510,9,2,3
0.33,510,9,5,3
0.3,510,9,2,3
0.3,510,9,7,5
0.3,510,9,8,4
0.3,510,9,9,5
0.3,510,9,5,3
0.33,510,6,4,3
0.3,510,9,5,2
0.19,510,9,4,7
0.32,510,9,8,6
0.19,510,9,4,7
0.32,510,9,8,6
0.3,510,9,6,3
0.31,510,9,7,3
0.3,510,9,6,5
0.3,510,9,8,2
0.19,510,9,2,5
0.19,510,9,0,2
0.19,510,9,1,5
0.3,510,9,6,2
0.19,510,9,2,5
0.19,510,9,1,4
0.23,512,9,3,4
0.31,512,9,7,4
0.31,512,5,5,2
0.32,512,9,7,7
0.34,512,9,5,0
0.4,512,9,9,2
0.32,512,9,8,1
0.18,512,9,1,4
0.21,512,2,3,4
0.23,512,2,4,4
0.19,512,9,2,5
0.37,512,9,9,2
0.31,512,3,5,2
0.31,512,9,7,3
0.31,512,2,2,2
0.31,512,9,7,3
0.4,512,9,8,0
0.32,512,9,9,3
0.32,512,9,7,5
0.3,512,9,3,0
0.32,512,9,7,5
0.31,512,9,7,3
0.18,512,9,0,4
0.18,512,9,3,6
0.16,512,9,2,7
0.3,512,9,8,4
0.3,512,9,3,0
0.23,512,9,1,3
0.36,512,9,9,6
0.3,512,9,6,2
0.32,512,9,6,5
0.32,512,9,6,5
0.32,512,7,7,7
0.3,512,9,8,5
0.31,512,9,8,2
0.3,512,9,7,2
0.3,512,9,8,4
0.23,512,2,5,6
0.22,512,6,0,2
0.31,512,6,6,6
0.3,512,9,8,7
0.3,512,9,7,2
0.19,512,6,0,4
0.18,512,4,4,7
0.3,512,9,7,2
0.3,512,9,7,2
0.31,512,9,8,2
0.3,512,9,7,2
0.3,512,9,7,2
0.3,512,9,3,0
0.31,512,9,8,2
0.18,512,9,2,7
0.18,512,9,1,4
0.18,512,9,2,4
0.18,512,9,4,7
0.3,512,9,3,0
0.18,512,9,0,7
0.32,512,9,7,5
0.18,512,9,0,4
0.3,512,9,6,3
0.19,512,9,2,5
0.3,514,9,7,4
0.3,514,9,1,0
0.31,514,9,9,4
0.3,514,5,5,2
0.3,514,9,9,6
0.3,514,9,1,0
0.24,514,2,5,7
0.23,514,9,5,4
0.3,514,9,6,2
0.3,514,9,6,2
0.3,514,9,7,4
0.37,514,9,8,2
0.32,514,7,5,2
0.3,514,9,4,3
0.3,514,9,8,7
0.3,514,9,1,0
0.3,514,9,6,2
0.19,514,9,4,6
0.17,514,9,1,4
0.17,514,9,0,4
0.19,514,9,4,7
0.3,514,9,5,3
0.3,514,9,5,3
0.19,514,9,4,6
0.31,514,9,8,5
0.34,514,9,8,7
0.31,514,9,6,4
0.31,514,9,6,4
0.3,514,9,2,0
0.3,514,9,4,3
0.3,514,9,4,3
0.3,514,9,4,3
0.3,514,9,4,3
0.3,514,9,4,3
0.3,514,9,6,2
0.3,514,9,4,3
0.32,514,9,8,2
0.3,514,9,6,2
0.47,514,9,4,0
0.3,514,2,3,2
0.19,514,9,3,7
0.31,514,9,5,3
0.3,514,9,4,3
0.19,514,2,0,7
0.19,514,9,3,7
0.3,514,2,0,3
0.19,514,9,3,7
0.33,514,2,3,3
0.2,514,2,1,4
0.18,514,9,0,7
0.18,514,9,0,7
0.3,514,9,8,6
0.3,514,9,6,3
0.3,514,9,6,2
0.19,514,9,1,5
0.19,514,9,2,5
0.37,514,9,8,2
0.31,514,9,8,4
0.3,516,4,4,2
0.3,516,2,0,3
0.33,516,9,8,2
0.3,516,9,6,3
0.3,516,9,8,2
0.3,516,9,7,3
0.3,516,9,7,3
0.3,516,9,7,3
0.3,516,9,8,2
0.3,516,9,6,3
0.3,516,9,7,3
0.3,516,9,8,4
0.3,516,9,7,2
0.2,516,9,2,4
0.18,516,9,0,4
0.41,516,9,9,3
0.21,516,9,3,4
0.31,516,2,2,3
0.3,516,9,6,3
0.3,516,7,4,2
0.3,516,7,4,2
0.31,516,9,5,2
0.3,516,4,2,3
0.39,516,9,7,3
0.33,516,9,7,2
0.33,516,9,9,7
0.3,516,9,6,3
0.3,516,9,2,0
0.42,516,9,4,0
0.31,516,9,2,0
0.31,516,9,6,3
0.3,516,9,2,0
0.31,516,9,6,3
0.2,516,9,2,4
0.31,516,9,8,4
0.3,516,9,2,0
0.25,516,9,5,5
0.33,516,2,6,5
0.3,516,9,7,3
0.23,516,9,0,2
0.23,516,9,0,2
0.23,516,9,0,2
0.23,516,9,0,2
0.23,516,9,0,2
0.23,516,9,0,2
0.37,516,9,7,5
0.23,516,9,0,2
0.23,516,9,0,2
0.3,516,9,7,2
0.18,516,9,1,4
0.4,516,9,9,7
0.34,516,9,6,3
0.3,516,9,6,3
0.42,516,9,9,2
0.3,516,9,7,2
0.3,516,6,4,3
0.3,516,9,5,3
0.18,516,9,2,5
0.3,516,9,8,5
0.18,516,9,3,6
0.19,516,2,0,7
0.3,516,9,7,2
0.3,516,9,7,2
0.32,420,9,9,6
0.3,420,9,8,7
0.3,420,9,7,5
0.3,420,9,7,3
0.3,420,9,5,3
0.3,420,9,8,2
0.31,420,9,6,3
0.3,420,9,9,0
0.3,420,9,8,2
0.3,420,6,5,2
0.3,422,9,6,3
0.33,422,9,7,3
0.37,422,8,8,4
0.3,422,9,6,3
0.33,422,9,9,5
0.3,422,9,7,2
0.33,422,9,8,3
0.3,422,9,1,0
0.3,422,9,5,0
0.23,422,9,6,4
0.32,422,9,8,5
0.32,422,9,8,5
0.3,422,9,6,3
0.32,422,9,1,0
0.3,422,9,6,3
0.3,422,9,5,0
0.3,422,9,7,2
0.33,422,2,7,4
0.33,422,2,7,4
0.3,424,7,3,0
0.32,424,4,5,3
0.4,424,7,8,0
0.33,424,9,4,0
0.31,424,9,9,5
0.31,424,2,6,5
0.3,424,9,4,3
0.23,424,9,5,2
0.3,424,9,7,3
0.19,424,2,2,5
0.19,424,9,6,4
0.31,424,9,7,3
0.19,424,9,3,6
0.31,424,9,8,2
0.3,424,9,8,2
0.3,424,9,8,7
0.3,424,9,9,7
0.41,426,9,9,0
0.3,426,4,5,5
0.32,426,7,2,0
0.3,426,5,5,3
0.31,426,9,8,5
0.3,426,4,0,0
0.18,426,9,5,1
0.18,426,9,3,2
0.43,426,9,8,3
0.3,426,9,9,4
0.18,426,9,4,4
0.18,426,9,0,2
0.3,426,9,7,3
0.3,426,9,8,2
0.18,426,9,5,1
0.31,426,4,1,0
0.4,426,9,7,0
0.3,426,9,8,2
0.3,426,9,9,2
0.3,426,9,9,2
0.3,428,9,3,0
0.3,428,9,6,3
0.3,428,9,6,3
0.33,428,2,2,0
0.31,428,9,7,2
0.18,428,9,1,2
0.3,428,9,8,2
0.18,428,9,1,2
0.31,428,9,4,3
0.3,428,9,8,2
0.32,428,9,5,0
0.36,428,9,8,2
0.41,428,9,1,0
0.19,428,9,6,7
0.16,428,9,2,5
0.3,428,9,8,4
0.3,428,9,7,2
0.31,428,9,6,3
0.3,428,9,8,5
0.31,428,5,0,0
0.18,428,5,2,4
0.4,428,3,8,2
0.31,428,9,7,3
0.32,430,9,4,0
0.3,430,9,9,5
0.3,430,9,9,7
0.31,430,9,8,2
0.3,430,9,6,3
0.35,430,9,8,3
0.3,430,9,8,2
0.3,430,5,0,0
0.3,430,9,7,2
0.31,430,9,9,5
0.2,430,9,4,3
0.2,430,9,5,4
0.3,430,9,8,2
0.3,430,6,6,4
0.3,430,7,6,4
0.3,430,9,7,2
0.3,430,9,6,3
0.31,430,9,7,3
0.18,430,6,1,4
0.19,430,9,1,4
0.3,430,9,8,2
0.3,430,9,6,3
0.3,430,9,7,2
0.3,430,9,7,3
0.32,430,9,8,7
0.3,430,9,6,3
0.3,430,9,8,7
0.3,430,9,9,2
0.3,430,9,6,0
0.3,430,9,9,5
0.3,430,9,6,0
0.3,430,9,7,2
0.3,430,2,4,3
0.3,432,9,3,0
0.3,432,9,6,0
0.3,432,9,6,0
0.3,432,9,3,0
0.3,432,9,9,6
0.38,432,9,8,3
0.32,432,6,6,2
0.3,432,9,3,0
0.3,432,9,9,4
0.35,432,7,8,4
0.3,432,6,5,3
0.15,432,9,2,7
0.3,432,9,4,0
0.3,432,9,3,0
0.32,432,9,8,3
0.4,432,6,7,5
0.18,432,9,0,2
0.3,432,9,8,6
0.3,432,9,8,5
0.3,432,9,7,3
0.31,432,6,6,7
0.31,432,6,6,7
0.3,432,9,8,2
0.3,432,9,8,5
0.35,432,3,7,2
0.3,432,9,9,6
0.36,434,9,8,2
0.31,434,6,0,0
0.31,434,7,5,3
0.19,434,9,6,5
0.31,434,9,9,2
0.23,434,9,6,3
0.2,434,9,1,3
0.31,434,9,9,6
0.31,434,9,9,6
0.3,434,9,8,2
0.3,434,9,9,5
0.3,434,9,9,5
0.31,434,9,8,2
0.3,434,9,7,2
0.31,436,9,6,3
0.36,436,6,7,5
0.41,436,6,8,5
0.3,436,6,1,3
0.3,436,9,7,3
0.3,436,9,7,3
0.18,436,9,0,2
0.18,436,9,0,2
0.18,436,9,2,2
0.3,436,9,7,3
0.3,436,9,7,3
0.4,436,9,9,4
0.4,436,9,8,0
0.33,436,9,8,2
0.3,436,9,8,2
0.3,436,9,7,3
0.3,436,9,8,2
0.31,436,9,9,7
0.3,436,9,7,3
0.31,436,7,7,4
0.3,436,9,8,2
0.18,436,9,1,2
0.18,436,9,1,2
0.18,436,9,0,2
0.18,436,9,0,2
0.18,436,9,0,2
0.35,436,9,9,4
0.3,436,9,7,5
0.3,436,9,8,2
0.3,436,4,0,0
0.32,436,9,8,2
0.3,436,9,7,5
0.3,436,9,7,2
0.38,438,6,6,2
0.35,438,9,6,0
0.34,438,5,6,5
0.31,438,7,3,0
0.23,438,9,2,0
0.19,438,9,4,6
0.21,438,9,0,2
0.3,438,9,7,2
0.38,438,9,8,0
0.3,438,9,9,6
0.3,438,9,5,3
0.3,438,9,7,5
0.3,438,9,4,0
0.23,438,9,6,2
0.23,438,9,6,2
0.23,438,9,6,2
0.23,438,9,6,2
0.38,438,2,8,4
0.3,438,9,4,0
0.19,438,9,5,7
0.35,438,9,7,2
0.3,438,9,5,3
0.31,438,9,9,5
0.3,438,6,6,5
0.18,438,9,1,4
0.3,438,9,6,3
0.34,440,9,7,2
0.31,440,9,6,0
0.3,440,9,9,4
0.18,440,9,3,7
0.19,440,9,2,2
0.2,440,9,3,7
0.4,440,9,9,3
0.3,440,9,8,2
0.18,440,2,2,4
0.18,440,9,2,5
0.18,440,9,2,5
0.18,440,9,5,6
0.18,440,9,3,5
0.18,440,9,0,4
0.3,440,9,8,6
0.34,440,9,9,7
0.3,440,9,6,2
0.34,440,9,9,7
0.23,440,9,6,7
0.4,440,9,6,0
0.3,440,9,8,2
0.18,440,2,1,5
0.3,440,9,7,3
0.3,440,9,7,3
0.3,440,9,8,4
0.3,440,9,8,5
0.3,440,9,7,3
0.36,442,9,1,0
0.3,442,9,9,1
0.25,442,9,8,2
0.3,442,9,8,2
0.21,442,9,7,4
0.3,442,9,6,2
0.34,442,9,8,5
0.19,442,9,0,2
0.35,442,9,5,0
0.29,442,9,3,0
0.33,442,9,8,7
0.33,442,9,7,5
0.41,442,9,6,0
0.3,442,9,7,2
0.3,442,9,5,0
0.33,442,9,9,2
0.3,442,9,5,0
0.31,442,9,9,6
0.39,444,9,9,3
0.31,444,6,4,3
0.3,444,6,9,6
0.33,444,7,5,3
0.3,444,7,1,0
0.3,444,7,6,6
0.3,444,9,8,3
0.3,444,4,1,0
0.3,444,9,9,2
0.31,444,9,9,7
0.18,444,9,3,4
0.3,444,9,7,3
0.3,444,9,8,2
0.18,444,9,5,6
0.3,444,9,6,3
0.36,444,9,8,2
0.33,444,9,5,3
0.33,444,9,9,5
0.31,444,9,7,3
0.31,444,9,7,3
0.32,444,9,7,3
0.3,444,9,2,0
0.3,444,9,2,0
0.32,444,4,6,2
0.18,444,9,3,6
0.18,444,9,2,2
0.19,444,9,1,2
0.23,444,9,1,3
0.23,444,9,2,2
0.22,444,6,3,2
0.3,444,6,5,2
0.22,444,6,3,2
0.3,444,6,6,5
0.3,444,9,8,2
0.31,444,9,5,3
0.34,444,9,7,2
0.32,444,9,7,3
0.3,446,9,9,4
0.3,446,9,6,3
0.3,446,9,6,3
0.3,446,4,4,2
0.3,446,9,5,3
0.31,446,9,8,3
0.21,446,9,5,5
0.3,446,9,8,2
0.3,446,9,5,3
0.3,446,9,7,2
0.3,446,9,5,3
0.3,446,9,6,3
0.3,446,9,7,2
0.3,446,9,5,3
0.18,446,9,1,3
0.2,446,9,5,3
0.18,446,5,0,4
0.25,446,2,0,3
0.31,446,9,8,6
0.3,446,2,4,3
0.29,446,9,8,7
0.3,446,9,6,3
0.3,446,9,7,3
0.32,446,9,6,3
0.2,446,9,6,5
0.3,446,9,7,3
0.32,446,9,6,3
0.3,446,9,7,2
0.3,446,9,7,2
0.4,446,5,8,5
0.3,448,4,5,5
0.4,448,9,9,7
0.3,448,9,4,3
0.35,448,9,6,0
0.31,448,9,6,0
0.26,448,6,5,6
0.19,448,9,2,3
0.31,448,9,5,0
0.34,448,9,3,0
0.3,448,9,9,4
0.3,448,9,9,4
0.18,448,9,4,1
0.18,448,9,3,7
0.18,448,9,4,7
0.3,448,9,8,4
0.39,450,9,8,3
0.3,450,9,8,2
0.3,450,9,9,2
0.34,450,9,7,3
0.3,450,2,5,4
0.34,450,9,9,2
0.3,450,9,8,6
0.3,450,6,6,4
0.3,450,9,4,0
0.32,450,9,6,3
0.3,450,9,6,2
0.3,450,9,1,0
0.3,450,9,9,2
0.32,450,9,9,7
0.3,450,9,4,0
0.3,450,9,8,2
0.22,450,6,2,5
0.31,450,9,7,3
0.3,450,9,7,7
0.3,450,9,8,6
0.3,450,9,7,7
0.3,450,9,7,7
0.3,450,9,6,2
0.3,450,9,6,2
0.3,450,9,6,2
0.35,450,9,9,6
0.3,450,9,4,0
0.34,450,9,8,2
0.3,450,9,7,4
0.17,450,9,4,6
0.18,450,2,3,7
0.25,450,9,8,4
0.3,450,9,5,3
0.36,450,9,9,2
0.33,452,5,5,5
0.41,452,6,9,6
0.3,452,5,6,5
0.31,452,9,9,5
0.18,452,9,0,2
0.18,452,9,0,2
0.18,452,9,0,2
0.3,452,9,8,5
0.3,452,9,7,2
0.31,452,9,1,0
0.31,452,9,3,0
0.34,452,9,3,0
0.33,452,9,8,2
0.31,452,9,8,4
0.32,452,9,7,3
0.18,452,9,6,1
0.3,452,9,5,3
0.3,452,9,8,7
0.3,452,9,8,7
0.3,452,9,8,7
0.3,452,9,8,7
0.3,452,9,8,7
0.31,452,9,7,6
0.32,452,9,9,5
0.3,452,9,7,3
0.18,452,2,2,7
0.19,452,2,3,4
0.31,452,9,5,3
0.18,452,9,5,6
0.18,452,9,3,4
0.18,452,9,5,6
0.3,454,9,7,5
0.3,454,9,6,3
0.3,454,9,6,3
0.3,454,9,5,3
0.3,454,9,5,3
0.35,454,9,5,0
0.3,454,9,7,2
0.3,454,6,5,2
0.32,454,7,7,5
0.3,454,9,6,3
0.3,454,9,7,3
0.3,454,9,7,3
0.3,454,9,7,3
0.31,454,9,9,2
0.3,454,9,8,4
0.3,454,9,5,3
0.3,454,9,7,2
0.3,454,9,7,2
0.3,454,9,7,2
0.3,454,9,9,4
0.3,454,9,8,5
0.3,454,9,9,4
0.19,454,9,3,5
0.19,454,9,3,5
0.18,454,9,1,5
0.18,454,2,1,4
0.18,454,9,1,5
0.3,454,9,8,5
0.3,454,9,6,3
0.3,454,9,8,7
0.3,454,9,3,0
0.18,454,2,1,4
0.18,454,2,1,4
0.23,454,2,2,2
0.18,454,2,1,4
0.3,454,9,8,2
0.3,454,9,9,4
0.3,454,9,9,4
0.3,454,9,9,4
0.31,454,9,7,2
0.3,454,9,9,4
0.3,454,9,9,4
0.3,454,9,9,4
0.31,456,9,7,2
0.3,456,9,9,5
0.32,456,5,5,5
0.3,456,6,5,2
0.31,456,6,5,2
0.38,456,9,8,0
0.3,456,9,9,2
0.3,456,9,7,3
0.3,456,2,6,4
0.3,456,9,7,3
0.18,456,9,1,2
0.18,456,9,3,4
0.18,456,9,1,2
0.19,456,9,5,1
0.3,456,9,8,2
0.3,456,6,5,2
0.3,456,9,9,2
0.19,456,9,1,2
0.18,456,9,3,4
0.3,456,9,4,0
0.3,456,9,7,3
0.18,456,2,3,7
0.35,456,9,9,2
0.24,456,9,6,2
0.19,456,9,1,4
0.24,456,9,6,3
0.18,456,9,3,4
0.18,456,9,1,2
0.19,456,9,1,4
0.32,456,9,8,4
0.3,456,7,2,0
0.18,456,2,2,7
0.23,456,2,6,7
0.18,456,6,3,7
0.19,456,2,2,5
0.18,456,2,2,7
0.3,456,9,8,4
0.3,456,9,0,0
0.33,456,9,6,3
0.41,456,9,8,3
0.3,456,9,7,2
0.41,456,9,8,3
0.19,456,9,3,2
0.31,458,9,9,5
0.34,458,9,8,5
0.3,458,9,2,3
0.34,458,9,3,0
0.21,458,9,3,5
0.33,458,7,9,7
0.32,458,9,6,3
0.32,458,9,7,3
0.18,458,6,2,4
0.24,458,9,6,2
0.19,458,5,1,4
0.3,458,9,7,4
0.3,458,9,7,6
0.3,458,9,6,2
0.23,458,9,6,4
0.18,458,2,0,4
0.3,458,9,8,5
0.17,458,9,3,1
0.34,458,9,9,4
0.35,460,9,6,0
0.3,460,9,2,0
0.31,460,9,4,0
0.31,460,9,7,2
0.3,460,9,9,7
0.3,460,9,5,3
0.3,460,9,5,3
0.32,460,9,3,0
0.3,460,9,8,6
0.19,460,9,0,2
0.18,460,9,1,2
0.3,460,9,6,3
0.3,460,9,4,3
0.41,460,9,9,7
0.31,460,9,6,3
0.33,460,9,4,0
0.3,460,9,5,0
0.24,460,2,3,2
0.18,460,9,4,5
0.18,460,9,0,2
0.18,460,9,4,5
0.3,460,9,4,3
0.31,460,9,7,2
0.3,460,9,9,4
0.3,460,9,9,4
0.18,460,6,1,4
0.34,460,9,7,2
0.3,460,2,1,0
0.3,460,2,1,0
0.31,460,9,9,7
0.3,460,9,8,7
0.3,462,4,5,2
0.3,462,4,6,6
0.3,462,9,8,2
0.3,462,9,7,2
